"ID","consumer","stage","trait_name","Th","lnA0","Ea","Eh","r2_befdeact","r2_deact"
871,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.54766348342072,0.205609193560953,0.472129043116107,0.9114,0.8369
872,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.415165419401752,0.301752800499161,0.346485377113958,0.9896,0.9662
873,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.78622706522792,0.275708962006903,0.350164905075298,0.9041,0.8342
874,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.615226668936056,0.202496816478182,0.27029681715842,0.9332,0.9487
875,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.562417403159306,0.344843890936478,0.244725898916714,0.9866,0.9548
876,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.569587116562606,0.539530914717283,2.15812365886913,0.9961,NA
877,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.742733175232008,0.448884044293275,1.7955361771731,0.9919,NA
878,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.525140991056952,0.41931474653962,1.67725898615848,0.9895,NA
879,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.269696275869298,0.510553940256102,2.04221576102441,0.9973,NA
880,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.527055481541051,0.443470990715188,1.77388396286075,0.995,NA
881,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.381516284683576,0.478953219877532,1.91581287951013,0.9938,NA
882,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.362572453091272,0.428421185321674,1.7136847412867,0.9813,NA
883,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.474073845514291,0.335554093458808,1.34221637383523,0.992,NA
884,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.294560710614363,0.370013206876994,1.48005282750797,0.9935,NA
885,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.206387959684388,0.408609743826848,1.63443897530739,0.984,NA
886,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.571740567571203,0.361913632790065,1.44765453116026,0.9897,NA
887,"Ledum groenlandicum","shoot","respiration rate",308.15,-0.132016729125159,0.383624464372851,1.5344978574914,0.9982,NA
888,"Ledum groenlandicum","shoot","respiration rate",293.15,1.25327438845921,0.0176780586383722,0.441535736463677,1,0.8754
889,"Ledum groenlandicum","shoot","respiration rate",298.15,1.25469774964979,0.142698206314405,0.165461222515114,0.8754,0.9245
890,"Ledum groenlandicum","shoot","respiration rate",293.15,0.861165789818346,0.152418502922225,0.323001037612393,1,0.8152
891,"Ledum groenlandicum","shoot","respiration rate",293.15,1.30327133922424,0.125489191495488,0.48287399633314,1,0.8691
892,"Ledum groenlandicum","shoot","respiration rate",298.15,1.20361774652111,0.160820452687386,0.298418489822446,0.7788,0.9127
893,"Ledum groenlandicum","shoot","respiration rate",293.15,1.19510164299138,0.129771074958393,0.368769702088128,1,0.801
894,"Ledum groenlandicum","shoot","respiration rate",293.15,1.0270296433294,0.0829003258248954,0.295738830956538,1,0.9661
895,"Ledum groenlandicum","shoot","respiration rate",293.15,1.23943289969737,0.0710584037415338,0.171503601932461,1,0.8521
896,"Ledum groenlandicum","shoot","respiration rate",293.15,1.05602296047392,0.0841849665124867,0.310475708634897,1,0.8582
897,"Ledum groenlandicum","shoot","respiration rate",293.15,1.11421273060618,0.156654659726924,0.343478307628578,1,0.8809
898,"Ledum groenlandicum","shoot","respiration rate",298.15,1.06402402827069,0.117285783458787,0.39625168274624,0.8225,0.9521
899,"Ledum groenlandicum","shoot","respiration rate",293.15,0.795408745787043,0.179069217956271,0.312566157254563,1,0.8852
900,"Crupina vulgaris","shoot","net photosynthesis rate",283.15,2.52429529755742,0.5,0.116659995075598,NA,0.8622
901,"Crupina vulgaris","shoot","net photosynthesis rate",303.15,2.12852053766644,0.150251528850877,0.133398394483891,0.9463,1
902,"Crupina vulgaris","shoot","respiration rate",308.15,0.532470075754946,0.422284893923712,1.68913957569485,0.983,NA
903,"Crupina vulgaris","shoot","respiration rate",308.15,0.35003667205953,0.377575762384963,1.51030304953985,0.9809,NA
