"ID","consumer","trait_name","r2","intercept","AIC","AICc","BIC","habitat","location","stage"
625,"Phyllophora ahnfeltioides","net photosynthesis rate",0.986216671274383,12.4185596833333,19.0422985156599,NA,18.0010958618002,"marine","King George Island, Antarctica","thallus tissue"
626,"Phyllophora ahnfeltioides","net photosynthesis rate",0.991481867929723,12.4536728833333,14.8570786071581,NA,13.8158759532984,"marine","King George Island, Antarctica","thallus tissue"
627,"Kallymenia antarctica","respiration rate",0.91650627031117,7.40610918333334,29.0285407954095,NA,27.9873381415498,"marine","King George Island, Antarctica","thallus tissue"
628,"Kallymenia antarctica","respiration rate",0.973527910000572,7.29374983333333,20.7400520061461,NA,19.6988493522864,"marine","King George Island, Antarctica","thallus tissue"
629,"Ballia callitricha","respiration rate",0.999453357064176,16.7659916,8.46412643538586,-Inf,7.42292378152614,"marine","King George Island, Antarctica","thallus tissue"
630,"Ballia callitricha","respiration rate",0.995241796469954,9.58885366666667,14.8787358904274,-166.964119610449,13.8375332365677,"marine","King George Island, Antarctica","thallus tissue"
631,"Gymnogongrus antarcticus","respiration rate",0.994850446316013,14.5833334166667,19.8228592807605,-165.870190269686,18.7816566269008,"marine","King George Island, Antarctica","thallus tissue"
632,"Gymnogongrus antarcticus","respiration rate",0.990005523629761,9.2361111,19.9105010767606,NA,18.8692984229009,"marine","King George Island, Antarctica","thallus tissue"
633,"Gymnogongrus antarcticus","respiration rate",0.993774408392428,12.01605905,18.4231177114374,-164.334590024862,17.3819150575777,"marine","King George Island, Antarctica","thallus tissue"
634,"Phyllophora ahnfeltioides","respiration rate",0.958804836151564,10.2148100666667,27.134781547704,-159.985214751615,26.0935788938442,"marine","King George Island, Antarctica","thallus tissue"
635,"Phyllophora ahnfeltioides","respiration rate",0.989293690141149,6.14178256666667,15.0517986205809,NA,14.0105959667212,"marine","King George Island, Antarctica","thallus tissue"
636,"Phyllophora ahnfeltioides","respiration rate",0.998516169070256,4.60624383833334,3.07448688918814,-172.461864001694,2.03328423532841,"marine","King George Island, Antarctica","thallus tissue"
637,"Lolium perenne","net photosynthesis rate",0.98998622185338,8.65553331818182,0.455922735736626,-420.721434800858,2.44539909972848,"terrestrial","Barcelona, Catalonia, Spain","leaf"
638,"Lolium perenne","net photosynthesis rate",0.960754903540489,7.95705978571428,7.23990857864306,NA,6.96945932391962,"terrestrial","Barcelona, Catalonia, Spain","leaf"
639,"Caulerpa prolifera","respiration rate",0.983391505335676,0.624829785833334,-9.80359273593814,NA,-10.8447953897979,"marine","Mar Menor, Murcia, Spain","thallus tissue"
640,"Caulerpa prolifera","respiration rate",0.995433551415717,1.024180325,-10.533255287836,NA,-11.5744579416957,"marine","Mar Menor, Murcia, Spain","thallus tissue"
641,"Caulerpa prolifera","respiration rate",0.959302077704609,0.749479306666667,-9.1375109096848,-180.072931954475,-10.1787135635445,"marine","Mar Menor, Murcia, Spain","thallus tissue"
642,"Caulerpa prolifera","respiration rate",0.927418269184992,0.644444571666667,-2.77224100726642,-174.187956436405,-3.81344366112614,"marine","Mar Menor, Murcia, Spain","thallus tissue"
644,"Caulerpa prolifera","net photosynthesis rate",0.760283742139258,3.90045951666667,30.6145695405505,NA,29.5733668866907,"marine","Mar Menor, Murcia, Spain","thallus tissue"
645,"Cerutophyllum demersum","net photosynthesis rate",0.548529629833063,2.57063715,20.3968229164987,-170.029073353045,19.355620262639,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
646,"Cerutophyllum demersum","net photosynthesis rate",0.991423044788547,9.19667583333334,9.85677346350843,NA,8.8155708096487,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
647,"Cerutophyllum demersum","respiration rate",0.704336810511369,5.65643655,29.9075759589695,-161.004608972388,28.8663733051097,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
648,"Cerutophyllum demersum","respiration rate",0.997680847007669,3.84910482666667,-0.130673843385303,-182.505722603124,-1.17187649724503,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
649,"Larrea divaricata","net photosynthesis rate",0.999788761631215,2.36960092,-31.458713094184,NA,-33.4115235320135,"terrestrial","Death Valley, California, USA","leaf"
650,"Larrea divaricata","net photosynthesis rate",0.997897508222533,2.47572163333333,-26.5693038062127,-184.938513251773,-27.6105064600725,"terrestrial","Death Valley, California, USA","leaf"
651,"Larrea divaricata","net photosynthesis rate",0.996141719977899,2.18737214,-20.1987858959617,NA,-22.1515963337912,"terrestrial","Death Valley, California, USA","leaf"
652,"Larrea divaricata","net photosynthesis rate",0.994176264319928,1.7560508,-13.5500601301107,-272.680697965692,-13.1528524217116,"terrestrial","Death Valley, California, USA","leaf"
653,"Larrea divaricata","net photosynthesis rate",0.991218685697435,2.03277888857143,-27.9522979290303,NA,-24.757011280954,"terrestrial","Death Valley, California, USA","leaf"
654,"Larrea divaricata","net photosynthesis rate",0.943739044241676,1.7539997356,-22.82646369132,-985.259701259393,-16.732084566979,"terrestrial","Death Valley, California, USA","leaf"
655,"Larrea divaricata","respiration rate",0.996848809110185,0.550555633333333,-35.9245803933249,NA,-34.9384575066438,"terrestrial","Death Valley, California, USA","leaf"
656,"Larrea divaricata","respiration rate",0.981689337460094,0.3977301575,-25.839099186067,-Inf,-25.4418914776679,"terrestrial","Death Valley, California, USA","leaf"
657,"Larrea divaricata","respiration rate",0.998446648572535,0.612469815,-37.2979819808621,NA,-36.9007742724629,"terrestrial","Death Valley, California, USA","leaf"
658,"Larrea divaricata","net photosynthesis rate",0.933079927376933,4.01817978,20.9352572123846,NA,24.4755082178957,"terrestrial","Death Valley, California, USA","leaf"
659,"Larrea divaricata","net photosynthesis rate",0.986492774757819,4.55477674666667,-3.76765569461093,-Inf,-0.227404689099883,"terrestrial","Death Valley, California, USA","leaf"
660,"Larrea divaricata","net photosynthesis rate",0.973547784145254,4.34364301538461,9.11418562017791,NA,11.9389324074856,"terrestrial","Death Valley, California, USA","leaf"
661,"Spinacia oleracea","net photosynthesis rate",0.914179918116059,20.2174755,36.8382461687065,NA,35.7970435148468,"terrestrial","Texas Tech University, Lubbock, Texas, USA; University of Sheffield, Sheffield, UK","leaf tissue"
662,"Spinacia oleracea","net photosynthesis rate",0.967707874090899,24.670643,29.0283974287667,-Inf,27.987194774907,"terrestrial","Texas Tech University, Lubbock, Texas, USA; University of Sheffield, Sheffield, UK","leaf tissue"
663,"Encelia californica","net photosynthesis rate",0.985661661051487,2.91325041725,2.28833575491045,NA,2.68554346330963,"terrestrial","Death Valley, California, USA","leaf"
664,"Encelia californica","net photosynthesis rate",0.981690561876871,3.277873131,-0.925730647765421,Inf,-2.87854108559492,"terrestrial","Death Valley, California, USA","leaf"
665,"Encelia farinosa","net photosynthesis rate",0.999307454418206,3.74100802533334,-21.0047737358017,NA,-22.0459763896614,"terrestrial","Death Valley, California, USA","leaf"
666,"Encelia farinosa","net photosynthesis rate",0.997845096840316,3.28201600866667,-21.7990459331114,-Inf,-22.8402485869711,"terrestrial","Death Valley, California, USA","leaf"
667,"Encelia farinosa","net photosynthesis rate",0.99040761674609,2.481726348,-8.15663328427263,-282.197370500682,-7.75942557587345,"terrestrial","Death Valley, California, USA","leaf"
668,"Encelia farinosa","net photosynthesis rate",0.993439273625372,2.900418552,-9.02609852990075,Inf,-10.9789089677302,"terrestrial","Death Valley, California, USA","leaf"
669,"Heuchera americana","net photosynthesis rate",0.855333231584624,2.74005624163158,39.1169948097783,NA,43.8391897056105,"terrestrial","Duke Forest, Durham, North Carolina, USA","leaf tissue"
670,"Heuchera americana","net photosynthesis rate",0.6666652506849,4.73872802176471,79.5730942554801,NA,83.7391609757612,"terrestrial","Duke Forest, Durham, North Carolina, USA","leaf tissue"
671,"Geraea canescens","net photosynthesis rate",0.966746142047607,77.9649534285714,47.1227411384784,NA,46.8522918837549,"terrestrial","Death Valley National Monument, California, USA","leaf"
672,"Geraea canescens","net photosynthesis rate",0.9794560176909,73.1713206,61.7821249552948,NA,63.295050420265,"terrestrial","Death Valley National Monument, California, USA","leaf"
673,"Albutilon theophrasti","net photosynthesis rate",0.653026414528752,21.7571774285714,30.898558880769,NA,30.6281096260456,"terrestrial","Beltsville, Maryland, USA","leaf"
674,"Albutilon theophrasti","net photosynthesis rate",0.977308226615264,25.2161885714286,18.802354945717,NA,18.5319056909936,"terrestrial","Beltsville, Maryland, USA","leaf"
675,"Albutilon theophrasti","net photosynthesis rate",0.883731559834914,26.0117604285714,40.4668823704022,-208.371519281665,40.1964331156788,"terrestrial","Beltsville, Maryland, USA","leaf"
676,"Albutilon theophrasti","net photosynthesis rate",0.986677251150256,23.8983054,23.2048753130109,NA,21.2520648751814,"terrestrial","Beltsville, Maryland, USA","leaf"
677,"Albutilon theophrasti","net photosynthesis rate",0.773997415726042,31.9449225714286,38.4162583605434,-209.306239030037,38.1458091058199,"terrestrial","Beltsville, Maryland, USA","leaf"
678,"Albutilon theophrasti","net photosynthesis rate",0.947021163414168,36.8674702857143,35.2719011859999,NA,35.0014519312764,"terrestrial","Beltsville, Maryland, USA","leaf"
679,"Albutilon theophrasti","net photosynthesis rate",0.877161691608064,35.8347675714286,49.0940162641781,NA,48.8235670094547,"terrestrial","Beltsville, Maryland, USA","leaf"
680,"Albutilon theophrasti","net photosynthesis rate",0.987722603399874,32.5542162,28.1738150485216,Inf,26.2210046106921,"terrestrial","Beltsville, Maryland, USA","leaf"
681,"Atriplex hymenelytra","net photosynthesis rate",0.977784313425318,6.11525884166667,6.09132023736657,-426.531719673332,8.51585348630657,"terrestrial","Death Valley, California, USA","branch"
682,"Atriplex hymenelytra","net photosynthesis rate",0.987168475354934,3.18700844545455,-12.9393291511282,NA,-10.9498527871363,"terrestrial","Death Valley, California, USA","branch"
683,"Heliotropium curassavicum","net photosynthesis rate",0.998070814909185,2.3964731,-13.6356080231123,NA,-15.5884184609418,"terrestrial","Death Valley, California, USA","leaf"
684,"Heliotropium curassavicum","net photosynthesis rate",0.999080389668511,1.89480935833333,-22.3779934525006,-186.540889963268,-23.4191961063603,"terrestrial","Death Valley, California, USA","leaf"
685,"Heliotropium curassavicum","net photosynthesis rate",0.999401563019185,2.43590454,-19.5751538139329,Inf,-21.5279642517624,"terrestrial","Point Reyes, California, USA","leaf"
686,"Heliotropium curassavicum","net photosynthesis rate",0.998317364099473,2.30481605,-20.6961788520803,-Inf,-21.73738150594,"terrestrial","Point Reyes, California, USA","leaf"
687,"Heliotropium curassavicum","net photosynthesis rate",0.997840038934987,4.7029908,-5.842569799664,NA,-7.7953802374935,"terrestrial","Death Valley, California, USA","leaf"
688,"Heliotropium curassavicum","net photosynthesis rate",0.995925623585026,3.82033592,-9.90851057943017,NA,-11.8613210172597,"terrestrial","Death Valley, California, USA","leaf"
689,"Quercus macrocarpa","net photosynthesis rate",0.987943066543711,3045.37530777778,126.550898487023,NA,127.537021373704,"terrestrial","Forest Farm Nursery, Williams, Oregon, USA","leaf"
690,"Quercus macrocarpa","net photosynthesis rate",0.997645165295414,1359.075045,70.081671064677,-142.010821110291,69.0404684108173,"terrestrial","Forest Farm Nursery, Williams, Oregon, USA","leaf"
691,"Aplectrum hyemal","net photosynthesis rate",0.997011589777307,69.4204111428571,33.5982920291437,-Inf,33.3278427744203,"terrestrial","Abraham's Woods, Green County, Wisconsin, USA","leaf"
692,"Aplectrum hyemal","net photosynthesis rate",0.940224124374719,69.4208907142857,56.2403226640226,NA,55.9698734092992,"terrestrial","Richland County, Wisconsin, USA","leaf"
693,"Aplectrum hyemal","net photosynthesis rate",0.936429385811229,83.4427738571429,46.099875389675,NA,45.8294261349516,"terrestrial","Richland County, Wisconsin, USA","leaf"
694,"Aplectrum hyemal","net photosynthesis rate",0.972248092260358,78.9049578571429,42.516240348623,NA,42.2457910938996,"terrestrial","Richland County, Wisconsin, USA","leaf"
695,"Aplectrum hyemal","net photosynthesis rate",0.942216235011333,4.31480028666667,18.6666467660175,NA,19.6527696526986,"terrestrial","Richland County, Wisconsin, USA","adult"
696,"Synechocystis sp. PCC6803","net photosynthesis rate",0.994070509625192,233.651617777778,74.8410680819033,NA,75.8271909685844,"freshwater","University of Hyogo, Hyogo, Japan","culture"
697,"Synechocystis sp. PCC6803","net photosynthesis rate",0.933598806579741,149.3489588,97.052394943795,NA,98.5653204087652,"freshwater","University of Hyogo, Hyogo, Japan","culture"
698,"Synechocystis sp. PCC6803",NA,0.995658449982739,246.6974,70.0027754019372,NA,70.3999831103364,"freshwater","University of Hyogo, Hyogo, Japan","culture"
699,"Synechocystis sp. PCC6803",NA,0.975353166004823,251.4108,86.725170240236,NA,87.1223779486351,"freshwater","University of Hyogo, Hyogo, Japan","culture"
700,"Plantago major","net photosynthesis rate",0.996865378674364,11.5274046,1.16299615882808,NA,-0.789814279001417,"terrestrial","Netherlands","leaf"
701,"Plantago major","net photosynthesis rate",0.999983585231672,9.86149928,-20.1614882710578,NA,-22.1142987088873,"terrestrial","Netherlands","leaf"
702,"Plantago major","net photosynthesis rate",0.968544751063239,8.91719726,18.9610063199197,Inf,17.0081958820902,"terrestrial","Netherlands","leaf"
703,"Plantago major","net photosynthesis rate",0.998766060308666,20.4589008,6.96084669050073,Inf,5.00803625267123,"terrestrial","Netherlands","leaf"
704,"Plantago major","net photosynthesis rate",0.99628836001831,15.6389954,13.2350049109753,NA,11.2821944731459,"terrestrial","Netherlands","leaf"
705,"Plantago major","net photosynthesis rate",0.995291623323147,15.0275911,15.9107842165023,Inf,13.9579737786728,"terrestrial","Netherlands","leaf"
706,"Plantago major","net photosynthesis rate",0.981495574913411,30.267468,29.101886516756,NA,27.1490760789265,"terrestrial","Netherlands","leaf"
707,"Plantago major","net photosynthesis rate",0.99702449607552,20.73331454,18.4330266189443,Inf,16.4802161811148,"terrestrial","Netherlands","leaf"
708,"Plantago major","net photosynthesis rate",0.999731622682471,18.2127662,6.4625108475601,NA,4.50970040973061,"terrestrial","Netherlands","leaf"
709,"Plantago lanceolata","net photosynthesis rate",0.984892987893085,12.7750556,8.89540819720106,Inf,6.94259775937156,"terrestrial","Netherlands","leaf"
710,"Plantago lanceolata","net photosynthesis rate",0.999961930147366,10.25389772,-18.2956659402471,NA,-20.2484763780766,"terrestrial","Netherlands","leaf"
711,"Plantago lanceolata","net photosynthesis rate",0.96896950721262,9.5055682,17.8135868062894,NA,15.8607763684599,"terrestrial","Netherlands","leaf"
712,"Plantago lanceolata","net photosynthesis rate",0.999704350039689,23.6304546,0.214927497667691,NA,-1.73788294016181,"terrestrial","Netherlands","leaf"
713,"Plantago lanceolata","net photosynthesis rate",0.991500379400862,16.2119616,18.4769578016592,Inf,16.5241473638297,"terrestrial","Netherlands","leaf"
714,"Plantago lanceolata","net photosynthesis rate",0.949825933001186,14.8219584,27.24325067313,Inf,25.2904402353005,"terrestrial","Netherlands","leaf"
715,"Plantago lanceolata","net photosynthesis rate",0.986363261161467,34.2054046,26.9029770716205,NA,24.950166633791,"terrestrial","Netherlands","leaf"
716,"Plantago lanceolata","net photosynthesis rate",0.996004134591367,22.7891888,20.1893783476882,NA,18.2365679098587,"terrestrial","Netherlands","leaf"
717,"Plantago lanceolata","net photosynthesis rate",0.988506534963161,19.07027066,24.1284281162997,Inf,22.1756176784702,"terrestrial","Netherlands","leaf"
718,"Plantago euryphylla","net photosynthesis rate",0.848076266383568,5.14632696,14.9443787226376,NA,12.9915682848081,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
719,"Plantago euryphylla","net photosynthesis rate",0.983401526683534,8.17862774,4.73130855739155,NA,2.77849811956205,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
720,"Plantago euryphylla","net photosynthesis rate",0.991931530455894,5.238837,1.85627487977374,NA,-0.0965355580557539,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
721,"Plantago euryphylla","net photosynthesis rate",0.990450727833464,7.70157826,5.5746667614439,NA,3.6218563236144,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
722,"Plantago euryphylla","net photosynthesis rate",0.987251403310081,12.3115142,13.3235704673463,NA,11.3707600295168,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
723,"Plantago euryphylla","net photosynthesis rate",0.988609037010973,7.3186314,6.28126060071628,NA,4.32845016288679,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
724,"Plantago euryphylla","net photosynthesis rate",0.951045262250388,10.73232134,18.9344950066694,Inf,16.9816845688399,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
725,"Plantago euryphylla","net photosynthesis rate",0.991811588904903,18.19040506,18.1133215834132,Inf,16.1605111455837,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
726,"Plantago euryphylla","net photosynthesis rate",0.855996810191785,9.6266242,23.495967215548,Inf,21.5431567777185,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
727,"Hordeum vulgare","net photosynthesis rate",0.998463619662951,47.6467774,12.2695540648686,NA,10.3167436270391,"terrestrial","Beltsville, Maryland, USA","leaf"
728,"Brassica rapa","net photosynthesis rate",0.999251217733819,53.6610982,12.2695558253751,NA,10.3167453875456,"terrestrial","Beltsville, Maryland, USA","leaf"
729,"Vicia faba","net photosynthesis rate",0.999959567071477,36.620525,-9.13135932571519,NA,-11.0841697635447,"terrestrial","Beltsville, Maryland, USA","leaf"
730,"Chenopodium album","net photosynthesis rate",0.989160348211907,49.2840098,23.545570780435,NA,21.5927603426055,"terrestrial","Beltsville, Maryland, USA","leaf"
731,"Helianthus annuus","net photosynthesis rate",0.996118216566319,45.6470582,19.260879665814,Inf,17.3080692279845,"terrestrial","Beltsville, Maryland, USA","leaf"
732,"Lycopersicon esculentum","net photosynthesis rate",0.999245881868606,25.9495804,8.42076706680849,NA,6.46795662897899,"terrestrial","Beltsville, Maryland, USA","leaf"
733,"Glycine max","net photosynthesis rate",0.997620683726553,28.0336136,12.3294341101925,NA,10.376623672363,"terrestrial","Beltsville, Maryland, USA","leaf"
734,"Abutilon theophrasti","net photosynthesis rate",0.999999999999997,33.1092438,-121.283140303744,NA,-123.235950741573,"terrestrial","Beltsville, Maryland, USA","leaf"
735,"Hordeum vulgare","net photosynthesis rate",0.998564376543762,39.14927,11.5864717539596,Inf,9.63366131613012,"terrestrial","Beltsville, Maryland, USA","leaf"
736,"Brassica rapa","net photosynthesis rate",0.987837289821276,32.7514848,23.4662122661021,NA,21.5134018282726,"terrestrial","Beltsville, Maryland, USA","leaf"
737,"Vicia faba","net photosynthesis rate",0.999121137025627,34.5083702,11.5839814035831,Inf,9.63117096575357,"terrestrial","Beltsville, Maryland, USA","leaf"
738,"Chenopodium album","net photosynthesis rate",0.998995646418446,28.9723204,3.30710350012375,NA,1.35429306229425,"terrestrial","Beltsville, Maryland, USA","leaf"
739,"Helianthus annuus","net photosynthesis rate",0.999956099274751,45.1413068,-0.0280148915652454,Inf,-1.98082532939474,"terrestrial","Beltsville, Maryland, USA","leaf"
740,"Lycopersicon esculentum","net photosynthesis rate",0.995502895461582,29.5180776,19.436637004274,Inf,17.4838265664445,"terrestrial","Beltsville, Maryland, USA","leaf"
741,"Glycine max","net photosynthesis rate",0.999925566214953,30.0166872,0.0184063555701055,Inf,-1.93440408225939,"terrestrial","Beltsville, Maryland, USA","leaf"
742,"Abutilon theophrasti","net photosynthesis rate",0.99696658267614,34.3379686,18.700001035356,Inf,16.7471905975265,"terrestrial","Beltsville, Maryland, USA","leaf"
743,"Atriplex vesicaria","net photosynthesis rate",0.945839467031365,42.38206565,66.2693928354468,-Inf,67.782318300417,"terrestrial","Deniliquin, NSW, Australia","leaf"
744,"Atriplex vesicaria","net photosynthesis rate",0.576181585880643,17.5659518,93.8395713538805,NA,97.3798223593915,"terrestrial","Deniliquin, NSW, Australia","leaf"
745,"Atriplex confertifolia","net photosynthesis rate",0.933618567751885,36.1774485,101.486624892288,-573.107831971757,105.349568503487,"terrestrial","Curlew Valley, Utah, USA","leaf"
746,"Atriplex confertifolia","net photosynthesis rate",0.935611418720697,24.7241248,68.3693910300704,NA,71.9096420355814,"terrestrial","Curlew Valley, Utah, USA","leaf"
747,"Fragaria vesca","net photosynthesis rate",0.986259195455086,6.70329131666667,9.28581479822674,NA,8.24461214436701,"terrestrial","Ithaca, New York, USA","leaf"
748,"Fragaria vesca","net photosynthesis rate",0.993126531371597,9.19072416666667,3.81886208690671,-172.84909512852,2.77765943304698,"terrestrial","Ithaca, New York, USA","leaf"
749,"Fragaria vesca","net photosynthesis rate",0.985678226694504,10.246799,3.92122695238464,NA,2.88002429852492,"terrestrial","Ithaca, New York, USA","leaf"
750,"Fragaria vesca","net photosynthesis rate",0.999213759875999,8.04179211666667,-12.685791199022,NA,-13.7269938528817,"terrestrial","Ithaca, New York, USA","leaf"
751,"Fragaria vesca","net photosynthesis rate",0.99800269574839,5.51193148333333,-8.66251625052859,-180.779630168414,-9.70371890438832,"terrestrial","Ithaca, New York, USA","leaf"
752,"Fragaria vesca","net photosynthesis rate",0.997321398133258,8.932791,-6.90427536435364,NA,-7.94547801821337,"terrestrial","Ithaca, New York, USA","leaf"
753,"Fragaria vesca","net photosynthesis rate",0.992720704160446,7.00607936666667,-0.521539688602633,NA,-1.56274234246236,"terrestrial","Ithaca, New York, USA","leaf"
754,"Mucuna pruriens","net photosynthesis rate",0.999381504058808,13.6451279166667,-1.17175957862717,-171.123002693809,-2.21296223248689,"terrestrial","Glendale Enterprises, DeFuniak Springs, Florida, USA","leaf"
755,"Mucuna pruriens","net photosynthesis rate",0.995335256698849,13.9263746142857,16.1770576403171,-Inf,15.9066083855936,"terrestrial","Glendale Enterprises, DeFuniak Springs, Florida, USA","leaf"
756,"Helianthus annuus","net photosynthesis rate",0.990048184483026,24.6757988333333,28.9233715476849,-155.826331668256,27.8821688938252,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
757,"Helianthus annuus","net photosynthesis rate",0.991011349319226,17.7168945833333,21.9402285890313,NA,20.8990259351716,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
758,"Brassica napus","net photosynthesis rate",0.99629895824657,18.1280789285714,20.5607228587915,-Inf,20.2902736040681,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
759,"Brassica napus","net photosynthesis rate",0.969815413134403,21.848276,27.8356748667857,NA,26.7944722129259,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
760,"Erigeron annuus","net photosynthesis rate",0.975873850900446,15.5933278214286,21.3134925328335,-220.913835566261,21.0430432781101,"terrestrial","Illinois, USA","leaf"
761,"Erigeron annuus","net photosynthesis rate",0.986100292942158,17.3413172666667,12.636070057427,-173.263052357441,11.5948674035673,"terrestrial","Illinois, USA","leaf"
762,"Erigeron annuus","net photosynthesis rate",0.99486871717693,13.087425312,7.83345712955883,NA,5.88064669172933,"terrestrial","Illinois, USA","leaf"
763,"Capsella bursa-pastori","net photosynthesis rate",0.997053445160627,16.834325915,8.66133430930175,NA,9.05854201770093,"terrestrial","Illinois, USA","leaf"
764,"Capsella bursa-pastori","net photosynthesis rate",0.984865559569166,13.7916060633333,19.9155395243898,-159.985214751615,18.8743368705301,"terrestrial","Illinois, USA","leaf"
765,"Capsella bursa-pastori","net photosynthesis rate",0.990129708831149,12.6705612,10.245302900028,NA,8.29249246219847,"terrestrial","Illinois, USA","leaf"
766,"Erigeron canadensis","net photosynthesis rate",0.912245676324852,6.77885335714285,32.2133794925839,-218.075579809504,31.9429302378605,"terrestrial","Illinois, USA","leaf"
767,"Erigeron canadensis","net photosynthesis rate",0.936480411152086,11.3496578,18.6145727025255,-Inf,17.5733700486657,"terrestrial","Illinois, USA","leaf"
768,"Erigeron canadensis","net photosynthesis rate",0.916375121858299,17.7643747142857,23.8353282845073,-214.075428090427,23.5648790297838,"terrestrial","Illinois, USA","leaf"
769,"Erigeron canadensis","net photosynthesis rate",0.995895627721582,17.6534938,3.83337915956988,NA,1.88056872174038,"terrestrial","Illinois, USA","leaf"
770,"Lactuca scariola","net photosynthesis rate",0.931734819448614,11.7156997571429,32.2713700887275,NA,32.0009208340041,"terrestrial","Illinois, USA","leaf"
771,"Lactuca scariola","net photosynthesis rate",0.993782653206164,15.0904543333333,10.7918962887805,NA,9.75069363492073,"terrestrial","Illinois, USA","leaf"
772,"Lactuca scariola","net photosynthesis rate",0.99777069676939,16.122177,-4.94987930980373,NA,-5.99108196366345,"terrestrial","Illinois, USA","leaf"
773,"Lactuca scariola","net photosynthesis rate",0.97192470585661,15.101271,13.5095508025434,NA,11.5567403647139,"terrestrial","Illinois, USA","leaf"
774,"Triticum aestivum (cv. Avalon)","net photosynthesis rate",0.965081453733699,7.28666233333334,22.4432361994546,-Inf,21.4020335455949,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
775,"Triticum aestivum (cv. Avalon)","net photosynthesis rate",0.999854642426399,16.7849045,-18.2861911932677,NA,-19.3273938471274,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
776,"Triticum aestivum (cv. Highbury)","net photosynthesis rate",0.982886855582222,12.6915751666667,5.50862174201338,NA,4.46741908815365,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
777,"Triticum aestivum (cv. Highbury)","net photosynthesis rate",0.984633849079275,18.5619183333333,14.5813360779017,-165.870190269686,13.540133424042,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
778,"Triticum aestivum","net photosynthesis rate",0.978662970355046,16.01800275,27.1716162653825,-266.795043605862,27.5688239737817,"terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf"
779,"Triticum aestivum","net photosynthesis rate",0.968668482843949,17.1132086875,36.8771524604408,-264.493587026247,37.2743601688399,"terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf"
780,"Triticum aestivum","net photosynthesis rate",0.994093521034474,11.692483925,17.0825325551894,NA,17.4797402635885,"terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf"
781,"Phaseolus vulgaris","net photosynthesis rate",0.954638469247443,12.722886625,20.8189299247541,-272.340221050341,21.2161376331532,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
782,"Phaseolus vulgaris","net photosynthesis rate",0.792266314246457,6.97126423,29.4268839931366,-333.028963075937,30.9398094581068,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
783,"Phaseolus vulgaris","net photosynthesis rate",0.874184834005931,15.9403301,38.3214886266191,NA,39.8344140915894,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
784,"Phaseolus vulgaris","net photosynthesis rate",0.969198385549415,9.6117277875,14.5311804217718,NA,14.928388130171,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
785,"Phaseolus vulgaris","net photosynthesis rate",0.995319287613289,11.6426511916667,6.30142677741465,-424.343860991805,8.72596002635465,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
786,"Phaseolus vulgaris","net photosynthesis rate",0.902398818443508,7.74954160909091,27.1412526482637,-377.257753896462,29.1307290122556,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
787,"Phaseolus vulgaris","net photosynthesis rate",0.98216143112324,15.5595856,21.6699595760726,-345.714076330572,23.1828850410428,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
788,"Phaseolus vulgaris","net photosynthesis rate",0.871388330133715,11.1504870555556,21.8781837095762,NA,22.8643065962573,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
789,"Hordeum vulgate","net photosynthesis rate",0.997050914540536,16.1545893333333,15.4304886190617,-165.389934023644,14.389285965202,"terrestrial","High Wycombe, Buckinghamshire, UK","leaf"
