"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp","lnB","tran_kT","tran_kTT"
17,"net photosynthesis rate",1.1669548,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,275.370967,0.154397620763407,-42.1772926348633,-1.15874466274857
17,"net photosynthesis rate",2.4729316,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,283.429559,0.905404329442657,-40.9780895799379,0.0404583921768591
17,"net photosynthesis rate",3.5658453,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,290.406104,1.27140113655938,-39.9936561192402,1.0248918528746
17,"net photosynthesis rate",5.084941,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,299.448899,1.62628342668002,-38.7859227303564,2.23262524175838
17,"net photosynthesis rate",5.207906,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,308.649855,1.65017785558823,-37.6297013271051,3.38884664500967
17,"net photosynthesis rate",4.4512434,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,311.564936,1.49318347287918,-37.2776282447403,3.7409197273745
17,"net photosynthesis rate",1.7287579,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,314.427164,0.547403173762239,-36.9382902881263,4.08025768398846
18,"respiration rate",0.18412735,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,275.3156485,-1.69212764121222,-42.1857672151327,-1.16721924301793
18,"respiration rate",0.46179295,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,283.278115,-0.772638648527343,-40.9999969757787,0.018550996336046
18,"respiration rate",0.8462037,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,290.29565,-0.166995168216956,-40.008873223916,1.00967474819875
18,"respiration rate",1.4300002,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,299.301936,0.357674584131946,-38.804967363473,2.21358060864173
18,"respiration rate",1.7691164,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,308.206915,0.570480212899872,-37.6837809051244,3.33476706699038
18,"respiration rate",2.060566,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,311.24256,0.722980702344174,-37.3162393289154,3.70230864319942
18,"respiration rate",2.489598,"micromol m^-2 s^-1","collema tenax","terrestrial","moab, utah, usa",NA,314.171404,0.91212125165971,-36.9683609342889,4.05018703782587
19,"net photosynthesis rate",1.8182352,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,275.2965063,0.597866360324624,-42.1887005193146,-1.1701525471998
19,"net photosynthesis rate",1.831663,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,278.232107,0.605224297365635,-41.7435715221187,-0.725023550003975
19,"net photosynthesis rate",3.3994026,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,283.341214,1.22359971030168,-40.9908664339396,0.0276815381751732
19,"net photosynthesis rate",3.754027,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,290.390984,1.32282913046664,-39.9957384982183,1.02280947389647
19,"net photosynthesis rate",3.82393,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,295.382136,1.34127868958228,-39.3199196660434,1.69862830607141
19,"net photosynthesis rate",3.7936964,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,301.35042,1.33334084722504,-38.5411835772596,2.47736439485513
19,"net photosynthesis rate",1.8515954,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,308.36936,0.616047645834022,-37.6639295755723,3.35461839654249
20,"respiration rate",0.4287436,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,275.207311,-0.846896207727101,-42.202373970742,-1.18382599862721
20,"respiration rate",0.6896121,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,278.2433943,-0.371626013382878,-41.7418781406244,-0.723330168509598
20,"respiration rate",0.93579906,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,283.271303,-0.0663545050386641,-41.0009829280317,0.0175650440830708
20,"respiration rate",1.533668,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,288.294156,0.427662251881067,-40.2866364669019,0.731911505212899
20,"respiration rate",1.473147,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,290.391463,0.387400928835183,-39.9956725253466,1.0228754467682
20,"respiration rate",2.2391477,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,295.202258,0.806095302390425,-39.3438787934484,1.67466917866633
20,"respiration rate",3.0819855,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,301.269808,1.12557403214967,-38.5514962000583,2.46705177205646
20,"respiration rate",4.52141,"micromol m^-2 s^-1","psora cerebriformis","terrestrial","moab, utah, usa",NA,308.16736,1.50882389210148,-37.688617828651,3.32993014346382
21,"net photosynthesis rate",1.318947,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,275.2898044,0.276833690971834,-42.189727598587,-1.17117962647223
21,"net photosynthesis rate",1.5035872,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,278.129856,0.407853719769283,-41.758918029657,-0.740370057542201
21,"net photosynthesis rate",2.0014238,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,283.224601,0.69385882727934,-41.0077437387026,0.0108042334121521
21,"net photosynthesis rate",2.0998576,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,288.216137,0.741869532906398,-40.2975419044781,0.721006067636687
21,"net photosynthesis rate",1.9851484,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,290.269392,0.685693672050001,-40.0124924583998,1.00605551371496
21,"net photosynthesis rate",1.9836967,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,295.357436,0.684962124192545,-39.3232078920955,1.69534008001926
21,"net photosynthesis rate",1.568298,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,301.32055,0.449990954891217,-38.5450041767954,2.47354379531934
22,"respiration rate",0.4134531,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,275.2075309,-0.883211192958408,-42.202340249637,-1.18379227752226
22,"respiration rate",0.4908353,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,278.246251,-0.711646645341361,-41.7414495849013,-0.722901612786544
22,"respiration rate",0.87460494,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,283.167361,-0.133982991722904,-41.0160331236208,0.00251484849394501
22,"respiration rate",1.3660814,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,290.28818,0.311946349417106,-40.0099027742166,1.00864519789813
22,"respiration rate",1.9486277,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,295.206433,0.667125381242153,-39.3433223669089,1.67522560520585
22,"respiration rate",2.6843998,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,301.1707,0.9874571647974,-38.5641825659146,2.45436540620017
22,"respiration rate",3.3287494,"micromol m^-2 s^-1","diploschistes diacapsis","terrestrial","moab, utah, usa",NA,308.1845,1.20259667789815,-37.6865217371552,3.3320262349596
23,"net photosynthesis rate",16.38779013,"micromol m^-2 s^-1","deschampsia antarctica","terrestrial","stepping stone islands, west coast of antarctic peninsula","leaf",281.1024484,2.79653655328092,-41.3173272748495,-0.298779302734744
23,"net photosynthesis rate",19.3773959,"micromol m^-2 s^-1","deschampsia antarctica","terrestrial","stepping stone islands, west coast of antarctic peninsula","leaf",285.0721525,2.96410722694906,-40.7419727126953,0.276575259419523
23,"net photosynthesis rate",18.67855086,"micromol m^-2 s^-1","deschampsia antarctica","terrestrial","stepping stone islands, west coast of antarctic peninsula","leaf",293.10852,2.92737585270364,-39.6249206891164,1.39362728299835
23,"net photosynthesis rate",15.24103188,"micromol m^-2 s^-1","deschampsia antarctica","terrestrial","stepping stone islands, west coast of antarctic peninsula","leaf",298.13866,2.72399125662779,-38.9563763998413,2.06217157227351
23,"net photosynthesis rate",13.1982565,"micromol m^-2 s^-1","deschampsia antarctica","terrestrial","stepping stone islands, west coast of antarctic peninsula","leaf",303.232159,2.58008473753522,-38.3020122160074,2.71653575610738
23,"net photosynthesis rate",10.73283272,"micromol m^-2 s^-1","deschampsia antarctica","terrestrial","stepping stone islands, west coast of antarctic peninsula","leaf",308.20482,2.37330752180074,-37.6840370579029,3.33451091421186
23,"net photosynthesis rate",2.2164888,"micromol m^-2 s^-1","deschampsia antarctica","terrestrial","stepping stone islands, west coast of antarctic peninsula","leaf",315.73743,0.7959243221787,-36.7850015701474,4.23354640196739
24,"net photosynthesis rate",14.00940033,"micromol m^-2 s^-1","larrea tridentata","terrestrial","phoenix arizona","leaf",281.080128,2.63972855643498,-41.3206082583835,-0.302060286268748
24,"net photosynthesis rate",19.04672875,"micromol m^-2 s^-1","larrea tridentata","terrestrial","phoenix arizona","leaf",285.171032,2.94689536766718,-40.7278459416043,0.290702030510516
24,"net photosynthesis rate",25.7734397,"micromol m^-2 s^-1","larrea tridentata","terrestrial","phoenix arizona","leaf",293.1654,3.24934449266816,-39.6172326553689,1.40131531674584
24,"net photosynthesis rate",29.08873536,"micromol m^-2 s^-1","larrea tridentata","terrestrial","phoenix arizona","leaf",301.152329,3.37035099820357,-38.5665350717055,2.45201290040926
24,"net photosynthesis rate",26.279017,"micromol m^-2 s^-1","larrea tridentata","terrestrial","phoenix arizona","leaf",308.22606,3.26877078804621,-37.6814402335231,3.3371077385917
24,"net photosynthesis rate",22.21422736,"micromol m^-2 s^-1","larrea tridentata","terrestrial","phoenix arizona","leaf",313.078,3.1007329556795,-37.0974704652013,3.92107750691346
24,"net photosynthesis rate",14.7383075,"micromol m^-2 s^-1","larrea tridentata","terrestrial","phoenix arizona","leaf",318.16166,2.69045005655923,-36.5047185707552,4.51382940135959
25,"gross photosynthesis rate",72.44898,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",287.619697,4.28288258999264,-40.3811073422565,0.637440629858247
25,"gross photosynthesis rate",97.8458,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",291.066666,4.58339277007979,-39.9028924126416,1.11565555947314
25,"gross photosynthesis rate",107.82313,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",293.074242,4.68049219946675,-39.6295552247962,1.38899274731853
25,"gross photosynthesis rate",101.70068,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",297.127272,4.62203398936451,-39.0889795478091,1.92956842430572
25,"gross photosynthesis rate",102.60771,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",297.80909,4.63091307611217,-38.999487417608,2.01906055450674
25,"gross photosynthesis rate",101.24716,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",300.119696,4.61756465621054,-38.6992323832832,2.31931558883161
25,"gross photosynthesis rate",98.07256,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",302.619696,4.58570761286694,-38.379530519072,2.63901745304275
25,"gross photosynthesis rate",96.48526,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",303.301516,4.56939025056407,-38.293253563244,2.72529440887081
25,"gross photosynthesis rate",68.5941,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",306.104544,4.22820652520222,-37.9425986512121,3.07594932090267
25,"gross photosynthesis rate",64.28571,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",306.142424,4.16333736704238,-37.9379038898062,3.08064408230858
25,"gross photosynthesis rate",43.424038,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",309.172728,3.77101315874419,-37.5660619661909,3.45248600592384
25,"gross photosynthesis rate",19.614513,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",310.68788,2.97626975141549,-37.3828610832978,3.63568688881697
26,"gross photosynthesis rate",0.01798064,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",278.15,-4.01845965546648,-41.7558937922139,-0.737345820099129
26,"gross photosynthesis rate",0.004224462,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",288.15,-5.46686336355919,-40.3067911098535,0.711756862261232
26,"gross photosynthesis rate",0.037466127,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",293.15,-3.28431803420898,-39.6193138608368,1.39923411127801
26,"gross photosynthesis rate",0.023561234,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",298.15,-3.74815254466036,-38.9548947117367,2.06365326037808
26,"gross photosynthesis rate",0.037761208,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",303.15,-3.27647294669113,-38.312392737273,2.70615523484182
26,"gross photosynthesis rate",0.03473212,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",308.15,-3.36009037176264,-37.690741062159,3.32780690995577
28,"respiration rate",0.028369833,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",274.15,-3.56242891667853,-42.3651353576666,-1.34658738555182
28,"respiration rate",0.05043158,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",278.15,-2.98713771282709,-41.7558937922139,-0.737345820099129
28,"respiration rate",0.030811772,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",283.15,-3.47985845423319,-41.0185479721148,0
28,"respiration rate",0.03110384,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",288.15,-3.47042399475026,-40.3067911098535,0.711756862261232
28,"respiration rate",0.074944295,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",293.15,-2.59101017474222,-39.6193138608368,1.39923411127801
28,"respiration rate",0.07433005,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",298.15,-2.59923996756926,-38.9548947117367,2.06365326037808
28,"respiration rate",0.10002609,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",303.15,-2.30232422702253,-38.312392737273,2.70615523484182
28,"respiration rate",0.08581709,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",308.15,-2.45553710817357,-37.690741062159,3.32780690995577
29,"gross photosynthesis rate",0.012381144,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",274.15,-4.39158060888672,-42.3651353576666,-1.34658738555182
