"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp"
25,"gross photosynthesis rate",107.82313,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",19.924242
25,"gross photosynthesis rate",101.70068,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",23.977272
25,"gross photosynthesis rate",102.60771,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",24.65909
25,"gross photosynthesis rate",101.24716,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",26.969696
25,"gross photosynthesis rate",98.07256,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",29.469696
25,"gross photosynthesis rate",96.48526,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",30.151516
25,"gross photosynthesis rate",68.5941,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",32.954544
25,"gross photosynthesis rate",64.28571,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",32.992424
25,"gross photosynthesis rate",43.424038,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",36.022728
25,"gross photosynthesis rate",19.614513,"micromol co2 mg(Chl)^-1 h^-1","spinacia oleracea","terrestrial","dusseldorf, germany","chloroplast",37.53788
26,"gross photosynthesis rate",0.01798064,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
26,"gross photosynthesis rate",0.004224462,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
26,"gross photosynthesis rate",0.037466127,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
26,"gross photosynthesis rate",0.023561234,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
26,"gross photosynthesis rate",0.037761208,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
26,"gross photosynthesis rate",0.03473212,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
28,"respiration rate",0.028369833,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
28,"respiration rate",0.05043158,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
28,"respiration rate",0.030811772,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
28,"respiration rate",0.03110384,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
28,"respiration rate",0.074944295,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
28,"respiration rate",0.07433005,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
28,"respiration rate",0.10002609,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
28,"respiration rate",0.08581709,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
29,"gross photosynthesis rate",0.012381144,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
29,"gross photosynthesis rate",0.031007482,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
29,"gross photosynthesis rate",0.024123305,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
29,"gross photosynthesis rate",0.028151281,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
29,"gross photosynthesis rate",0.057738595,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
29,"gross photosynthesis rate",0.045367826,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
29,"gross photosynthesis rate",0.058531985,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
29,"gross photosynthesis rate",0.046142906,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
31,"respiration rate",0.01573258,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
31,"respiration rate",0.036017824,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
31,"respiration rate",0.03360901,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
31,"respiration rate",0.04662565,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
31,"respiration rate",0.066883795,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
31,"respiration rate",0.089869924,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
31,"respiration rate",0.11646326,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
31,"respiration rate",0.1666389,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
32,"gross photosynthesis rate",0.014821583,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
32,"gross photosynthesis rate",0.1076119,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
32,"gross photosynthesis rate",0.1929445,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
32,"gross photosynthesis rate",0.25595143,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
32,"gross photosynthesis rate",0.17928518,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
32,"gross photosynthesis rate",0.05511748,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
32,"gross photosynthesis rate",0.08273586,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
32,"gross photosynthesis rate",0.04237969,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
33,"net photosynthesis rate",0.056386344,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
33,"net photosynthesis rate",0.10541836,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
33,"net photosynthesis rate",0.16561319,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
33,"net photosynthesis rate",0.11689681,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
34,"respiration rate",0.026963528,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
34,"respiration rate",0.053939015,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
34,"respiration rate",0.08651767,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
34,"respiration rate",0.09315947,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
34,"respiration rate",0.06274179,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
34,"respiration rate",0.107345045,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
34,"respiration rate",0.106591694,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
34,"respiration rate",0.1956137,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
35,"gross photosynthesis rate",0.04149366,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
35,"gross photosynthesis rate",0.18546952,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
35,"gross photosynthesis rate",0.12449527,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
35,"gross photosynthesis rate",0.27401367,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
35,"gross photosynthesis rate",0.21671583,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
35,"gross photosynthesis rate",0.12908767,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
35,"gross photosynthesis rate",0.2234414,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
35,"gross photosynthesis rate",0.03655039,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
36,"net photosynthesis rate",0.07517745,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
36,"net photosynthesis rate",0.057410248,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
36,"net photosynthesis rate",0.16649754,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
36,"net photosynthesis rate",0.108271286,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
36,"net photosynthesis rate",0.04820682,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
36,"net photosynthesis rate",0.075475544,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
37,"respiration rate",0.06265704,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
37,"respiration rate",0.109736905,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
37,"respiration rate",0.06600323,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
37,"respiration rate",0.11309242,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
37,"respiration rate",0.10972447,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
37,"respiration rate",0.08433885,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
37,"respiration rate",0.15163888,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
37,"respiration rate",0.10883194,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
38,"gross photosynthesis rate",0.019216418,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
38,"gross photosynthesis rate",0.16660447,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
38,"gross photosynthesis rate",0.18712686,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
38,"gross photosynthesis rate",0.23656717,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
38,"gross photosynthesis rate",0.22817165,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
38,"gross photosynthesis rate",0.18712686,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
38,"gross photosynthesis rate",0.2766791,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
38,"gross photosynthesis rate",0.06492537,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
39,"net photosynthesis rate",0.03880597,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
39,"net photosynthesis rate",0.118097015,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
39,"net photosynthesis rate",0.13302238,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
39,"net photosynthesis rate",0.116231345,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
39,"net photosynthesis rate",0.09570896,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
39,"net photosynthesis rate",0.13395523,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
40,"respiration rate",0.031938817,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
40,"respiration rate",0.12960413,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
40,"respiration rate",0.066717826,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
40,"respiration rate",0.108591266,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
40,"respiration rate",0.11761854,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",20
40,"respiration rate",0.09254571,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",25
40,"respiration rate",0.14185162,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",30
40,"respiration rate",0.14777397,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",35
41,"gross photosynthesis rate",0.021376701,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",1
41,"gross photosynthesis rate",0.091004334,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",5
41,"gross photosynthesis rate",0.25746375,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",10
41,"gross photosynthesis rate",0.2777412,"micro (day^-1)","cladophora glomerata","freshwater","lake huron, harbor beach, michigan, usa","algal inocula",15
