"ID","consumer","trait_name","r2","intercept","AIC","BIC","habitat","location","stage"
661,"Spinacia oleracea","net photosynthesis rate",0.840128424044919,20.2174755,38.570953022455,37.7379908993672,"terrestrial","Texas Tech University, Lubbock, Texas, USA; University of Sheffield, Sheffield, UK","leaf tissue"
662,"Spinacia oleracea","net photosynthesis rate",0.965361993499035,24.670643,27.4491661030732,26.6162039799854,"terrestrial","Texas Tech University, Lubbock, Texas, USA; University of Sheffield, Sheffield, UK","leaf tissue"
663,"Encelia californica","net photosynthesis rate",0.901004205919569,2.91325041725,15.7454587162769,16.0632248829963,"terrestrial","Death Valley, California, USA","leaf"
664,"Encelia californica","net photosynthesis rate",0.98151285007958,3.277873131,-2.87743454520412,-4.43968289546772,"terrestrial","Death Valley, California, USA","leaf"
665,"Encelia farinosa","net photosynthesis rate",0.991922896632723,3.74100802533334,-8.26628652513063,-9.09924864821841,"terrestrial","Death Valley, California, USA","leaf"
666,"Encelia farinosa","net photosynthesis rate",0.986880954466829,3.28201600866667,-12.9611304521362,-13.7940925752239,"terrestrial","Death Valley, California, USA","leaf"
667,"Encelia farinosa","net photosynthesis rate",0.984598407548307,2.481726348,-6.36862098409636,-6.05085481737702,"terrestrial","Death Valley, California, USA","leaf"
668,"Encelia farinosa","net photosynthesis rate",0.977998215202413,2.900418552,-4.97598726707599,-6.53823561733959,"terrestrial","Death Valley, California, USA","leaf"
669,"Heuchera americana","net photosynthesis rate",0.834917438027405,2.74005624163158,39.6252375458325,43.4029934624983,"terrestrial","Duke Forest, Durham, North Carolina, USA","leaf tissue"
670,"Heuchera americana","net photosynthesis rate",0.640366020161557,4.73872802176471,78.8640666618481,82.1969200380729,"terrestrial","Duke Forest, Durham, North Carolina, USA","leaf tissue"
671,"Geraea canescens","net photosynthesis rate",0.8812020999857,77.9649534285714,54.0355117262521,53.8191523224734,"terrestrial","Death Valley National Monument, California, USA","leaf"
672,"Geraea canescens","net photosynthesis rate",0.892594455638417,73.1713206,76.3225623336549,77.5329027056311,"terrestrial","Death Valley National Monument, California, USA","leaf"
673,"Albutilon theophrasti","net photosynthesis rate",0.651354968230894,21.7571774285714,28.932198424945,28.7158390211662,"terrestrial","Beltsville, Maryland, USA","leaf"
674,"Albutilon theophrasti","net photosynthesis rate",0.932847683345033,25.2161885714286,24.397081730342,24.1807223265632,"terrestrial","Beltsville, Maryland, USA","leaf"
675,"Albutilon theophrasti","net photosynthesis rate",0.88358879505874,26.0117604285714,38.4754723229799,38.2591129192012,"terrestrial","Beltsville, Maryland, USA","leaf"
676,"Albutilon theophrasti","net photosynthesis rate",0.986455948213244,23.8983054,21.2872475854892,19.7249992352256,"terrestrial","Beltsville, Maryland, USA","leaf"
677,"Albutilon theophrasti","net photosynthesis rate",0.770681979835347,31.9449225714286,36.5182017436974,36.3018423399186,"terrestrial","Beltsville, Maryland, USA","leaf"
678,"Albutilon theophrasti","net photosynthesis rate",0.865793885103535,36.8674702857143,39.77829104059,39.5619316368112,"terrestrial","Beltsville, Maryland, USA","leaf"
679,"Albutilon theophrasti","net photosynthesis rate",0.874374098986469,35.8347675714286,47.2510929488464,47.0347335450677,"terrestrial","Beltsville, Maryland, USA","leaf"
680,"Albutilon theophrasti","net photosynthesis rate",0.986415110162348,32.5542162,26.6798062321858,25.1175578819222,"terrestrial","Beltsville, Maryland, USA","leaf"
681,"Atriplex hymenelytra","net photosynthesis rate",0.977488064312011,6.11525884166667,4.25028425854147,6.18991085769347,"terrestrial","Death Valley, California, USA","branch"
682,"Atriplex hymenelytra","net photosynthesis rate",0.968693727590646,3.18700844545455,-5.1282810032451,-3.53669991205161,"terrestrial","Death Valley, California, USA","branch"
683,"Heliotropium curassavicum","net photosynthesis rate",0.988724891032414,2.3964731,-6.80810867881415,-8.37035702907774,"terrestrial","Death Valley, California, USA","leaf"
684,"Heliotropium curassavicum","net photosynthesis rate",0.986011312373667,1.89480935833333,-8.04566808637663,-8.87863020946441,"terrestrial","Death Valley, California, USA","leaf"
685,"Heliotropium curassavicum","net photosynthesis rate",0.992942726295365,2.43590454,-9.23768945967851,-10.7999378099421,"terrestrial","Point Reyes, California, USA","leaf"
686,"Heliotropium curassavicum","net photosynthesis rate",0.990085995743099,2.30481605,-12.0546581916811,-12.8876203147689,"terrestrial","Point Reyes, California, USA","leaf"
687,"Heliotropium curassavicum","net photosynthesis rate",0.997603721448934,4.7029908,-7.32343612904207,-8.88568447930567,"terrestrial","Death Valley, California, USA","leaf"
688,"Heliotropium curassavicum","net photosynthesis rate",0.973059154356405,3.82033592,-2.46388131745351,-4.02612966771711,"terrestrial","Death Valley, California, USA","leaf"
689,"Quercus macrocarpa","net photosynthesis rate",0.985535623401236,3045.37530777778,126.189339084332,126.978237393677,"terrestrial","Forest Farm Nursery, Williams, Oregon, USA","leaf"
690,"Quercus macrocarpa","net photosynthesis rate",0.995755568598168,1359.075045,71.6164950418886,70.7835329188008,"terrestrial","Forest Farm Nursery, Williams, Oregon, USA","leaf"
691,"Aplectrum hyemal","net photosynthesis rate",0.95760220250542,69.4204111428571,50.1647760988519,49.9484166950732,"terrestrial","Abraham's Woods, Green County, Wisconsin, USA","leaf"
692,"Aplectrum hyemal","net photosynthesis rate",0.929256592948344,69.4208907142857,55.4195229499774,55.2031635461986,"terrestrial","Richland County, Wisconsin, USA","leaf"
693,"Aplectrum hyemal","net photosynthesis rate",0.827420559871668,83.4427738571429,51.0908197026949,50.8744602989161,"terrestrial","Richland County, Wisconsin, USA","leaf"
694,"Aplectrum hyemal","net photosynthesis rate",0.904467948846299,78.9049578571429,49.1693408896856,48.9529814859068,"terrestrial","Richland County, Wisconsin, USA","leaf"
695,"Aplectrum hyemal","net photosynthesis rate",0.93976690061894,4.31480028666667,17.0402743063529,17.8291726156978,"terrestrial","Richland County, Wisconsin, USA","adult"
696,"Synechocystis sp. PCC6803","net photosynthesis rate",0.815519735569059,233.651617777778,103.779506068706,104.568404378051,"freshwater","University of Hyogo, Hyogo, Japan","culture"
697,"Synechocystis sp. PCC6803","net photosynthesis rate",0.888871987212543,149.3489588,100.202072700266,101.412413072243,"freshwater","University of Hyogo, Hyogo, Japan","culture"
698,"Synechocystis sp. PCC6803",NA,0.988730670981834,246.6974,75.6336022668021,75.9513684335215,"freshwater","University of Hyogo, Hyogo, Japan","culture"
699,"Synechocystis sp. PCC6803",NA,0.944130408888728,251.4108,91.2721445679163,91.5899107346356,"freshwater","University of Hyogo, Hyogo, Japan","culture"
700,"Plantago major","net photosynthesis rate",0.928738671282604,11.5274046,14.782223301496,13.2199749512324,"terrestrial","Netherlands","leaf"
701,"Plantago major","net photosynthesis rate",0.964893838270032,9.86149928,16.1782642512449,14.6160159009813,"terrestrial","Netherlands","leaf"
702,"Plantago major","net photosynthesis rate",0.963141622038279,8.91719726,17.7535917141365,16.1913433638729,"terrestrial","Netherlands","leaf"
703,"Plantago major","net photosynthesis rate",0.997886120149278,20.4589008,7.65241168551588,6.09016333525229,"terrestrial","Netherlands","leaf"
704,"Plantago major","net photosynthesis rate",0.995952853697949,15.6389954,11.6676958782393,10.1054475279757,"terrestrial","Netherlands","leaf"
705,"Plantago major","net photosynthesis rate",0.991500527666338,15.0275911,16.8640886622586,15.301840311995,"terrestrial","Netherlands","leaf"
706,"Plantago major","net photosynthesis rate",0.96710586882844,30.267468,29.978308320077,28.4160599698134,"terrestrial","Netherlands","leaf"
707,"Plantago major","net photosynthesis rate",0.98327442327925,20.73331454,25.0656550036575,23.5034066533939,"terrestrial","Netherlands","leaf"
708,"Plantago major","net photosynthesis rate",0.99908605329308,18.2127662,10.5894027008124,9.02715435054878,"terrestrial","Netherlands","leaf"
709,"Plantago lanceolata","net photosynthesis rate",0.905194918046651,12.7750556,16.0787282019751,14.5164798517115,"terrestrial","Netherlands","leaf"
710,"Plantago lanceolata","net photosynthesis rate",0.900352818325813,10.25389772,19.0541757773944,17.4919274271308,"terrestrial","Netherlands","leaf"
711,"Plantago lanceolata","net photosynthesis rate",0.964456351709748,9.5055682,16.492542362287,14.9302940120234,"terrestrial","Netherlands","leaf"
712,"Plantago lanceolata","net photosynthesis rate",0.971858058904162,23.6304546,20.9941280987593,19.4318797484957,"terrestrial","Netherlands","leaf"
713,"Plantago lanceolata","net photosynthesis rate",0.991433317790279,16.2119616,16.5162527541149,14.9540044038513,"terrestrial","Netherlands","leaf"
714,"Plantago lanceolata","net photosynthesis rate",0.949782086407604,14.8219584,25.2476182128589,23.6853698625953,"terrestrial","Netherlands","leaf"
715,"Plantago lanceolata","net photosynthesis rate",0.984345892772937,34.2054046,25.5928060187846,24.0305576685211,"terrestrial","Netherlands","leaf"
716,"Plantago lanceolata","net photosynthesis rate",0.981336774744147,22.7891888,25.8958525730939,24.3336042228303,"terrestrial","Netherlands","leaf"
717,"Plantago lanceolata","net photosynthesis rate",0.979978118134099,19.07027066,24.9036638792086,23.341415528945,"terrestrial","Netherlands","leaf"
718,"Plantago euryphylla","net photosynthesis rate",0.427676193750196,5.14632696,19.5760101408776,18.013761790614,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
719,"Plantago euryphylla","net photosynthesis rate",0.926498014233663,8.17862774,10.1713170615784,8.60906871131484,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
720,"Plantago euryphylla","net photosynthesis rate",0.894911956292482,5.238837,12.6904483476601,11.1281999973965,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
721,"Plantago euryphylla","net photosynthesis rate",0.482795791317969,7.70157826,23.5345309896475,21.9722826393839,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
722,"Plantago euryphylla","net photosynthesis rate",0.986969941464197,12.3115142,11.4327588748588,9.87051052459522,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
723,"Plantago euryphylla","net photosynthesis rate",0.763098964574701,7.3186314,19.4553714062746,17.893123056011,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
724,"Plantago euryphylla","net photosynthesis rate",0.660302913941891,10.73232134,26.620285733271,25.0580373830074,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
725,"Plantago euryphylla","net photosynthesis rate",0.983403103383698,18.19040506,19.6458008509083,18.0835525006447,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
726,"Plantago euryphylla","net photosynthesis rate",0.777253979220363,9.6266242,23.6769509722994,22.1147026220358,"terrestrial","Kosciusko National Park, NSW, Australia","leaf"
727,"Hordeum vulgare","net photosynthesis rate",0.941861927613256,47.6467774,28.4365116676597,26.8742633173961,"terrestrial","Beltsville, Maryland, USA","leaf"
728,"Brassica rapa","net photosynthesis rate",0.986029624692433,53.6610982,24.9007862015951,23.3385378513315,"terrestrial","Beltsville, Maryland, USA","leaf"
729,"Vicia faba","net photosynthesis rate",0.962526757219016,36.620525,23.0273302543059,21.4650819040423,"terrestrial","Beltsville, Maryland, USA","leaf"
730,"Chenopodium album","net photosynthesis rate",0.972635922257094,49.2840098,26.1756720271047,24.6134236768411,"terrestrial","Beltsville, Maryland, USA","leaf"
731,"Helianthus annuus","net photosynthesis rate",0.996118216566315,45.6470582,17.2608796658183,15.6986313155547,"terrestrial","Beltsville, Maryland, USA","leaf"
732,"Lycopersicon esculentum","net photosynthesis rate",0.964509508107629,25.9495804,25.6781224513063,24.1158741010427,"terrestrial","Beltsville, Maryland, USA","leaf"
733,"Glycine max","net photosynthesis rate",0.9348613749615,28.0336136,26.8779567376332,25.3157083873696,"terrestrial","Beltsville, Maryland, USA","leaf"
734,"Abutilon theophrasti","net photosynthesis rate",0.983894055102022,33.1092438,23.0817702155267,21.5195218652631,"terrestrial","Beltsville, Maryland, USA","leaf"
735,"Hordeum vulgare","net photosynthesis rate",0.998211258856962,39.14927,10.6860361602503,9.12378780998667,"terrestrial","Beltsville, Maryland, USA","leaf"
736,"Brassica rapa","net photosynthesis rate",0.859313401737683,32.7514848,33.7070121705705,32.1447638203069,"terrestrial","Beltsville, Maryland, USA","leaf"
737,"Vicia faba","net photosynthesis rate",0.97891076740004,34.5083702,25.473425845821,23.9111774955574,"terrestrial","Beltsville, Maryland, USA","leaf"
738,"Chenopodium album","net photosynthesis rate",0.98979213472656,28.9723204,12.9011754813567,11.3389271310931,"terrestrial","Beltsville, Maryland, USA","leaf"
739,"Helianthus annuus","net photosynthesis rate",0.96405094323607,45.1413068,31.5116215331832,29.9493731829196,"terrestrial","Beltsville, Maryland, USA","leaf"
740,"Lycopersicon esculentum","net photosynthesis rate",0.979447722890954,29.5180776,25.0343269505442,23.4720786002806,"terrestrial","Beltsville, Maryland, USA","leaf"
741,"Glycine max","net photosynthesis rate",0.974593863003152,30.0166872,27.1825868506379,25.6203385003743,"terrestrial","Beltsville, Maryland, USA","leaf"
742,"Abutilon theophrasti","net photosynthesis rate",0.992741461442492,34.3379686,21.0624445068466,19.500196156583,"terrestrial","Beltsville, Maryland, USA","leaf"
743,"Atriplex vesicaria","net photosynthesis rate",0.942947216472194,42.38206565,64.7896368049682,65.9999771769444,"terrestrial","Deniliquin, NSW, Australia","leaf"
744,"Atriplex vesicaria","net photosynthesis rate",0.386862563368042,17.5659518,97.3788316420129,100.211032446422,"terrestrial","Deniliquin, NSW, Australia","leaf"
745,"Atriplex confertifolia","net photosynthesis rate",0.932281182769558,36.1774485,99.8057722357378,102.896127124697,"terrestrial","Curlew Valley, Utah, USA","leaf"
746,"Atriplex confertifolia","net photosynthesis rate",0.93561141642249,24.7241248,66.3693915654618,69.2015923698706,"terrestrial","Curlew Valley, Utah, USA","leaf"
747,"Fragaria vesca","net photosynthesis rate",0.779886246206471,6.70329131666667,23.9284626106068,23.095500487519,"terrestrial","Ithaca, New York, USA","leaf"
748,"Fragaria vesca","net photosynthesis rate",0.97515041246343,9.19072416666667,9.52989576988987,8.69693364680209,"terrestrial","Ithaca, New York, USA","leaf"
749,"Fragaria vesca","net photosynthesis rate",0.919729275510444,10.246799,12.2629708906581,11.4300087675703,"terrestrial","Ithaca, New York, USA","leaf"
750,"Fragaria vesca","net photosynthesis rate",0.986261047623408,8.04179211666667,2.47857721844184,1.64561509535406,"terrestrial","Ithaca, New York, USA","leaf"
751,"Fragaria vesca","net photosynthesis rate",0.997423827902434,5.51193148333333,-9.13547894909091,-9.96844107217869,"terrestrial","Ithaca, New York, USA","leaf"
752,"Fragaria vesca","net photosynthesis rate",0.947735269299202,8.932791,8.92188550475943,8.08892338167165,"terrestrial","Ithaca, New York, USA","leaf"
753,"Fragaria vesca","net photosynthesis rate",0.990874089753081,7.00607936666667,-1.16503859628516,-1.99800071937294,"terrestrial","Ithaca, New York, USA","leaf"
754,"Mucuna pruriens","net photosynthesis rate",0.995880554335675,13.6451279166667,8.20533995933745,7.37237783624967,"terrestrial","Glendale Enterprises, DeFuniak Springs, Florida, USA","leaf"
755,"Mucuna pruriens","net photosynthesis rate",0.986816201765125,13.9263746142857,21.4497486815017,21.233389277723,"terrestrial","Glendale Enterprises, DeFuniak Springs, Florida, USA","leaf"
756,"Helianthus annuus","net photosynthesis rate",0.985090488154182,24.6757988333333,29.3488378855541,28.5158757624663,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
757,"Helianthus annuus","net photosynthesis rate",0.974127617626875,17.7168945833333,26.2835086053434,25.4505464822556,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
758,"Brassica napus","net photosynthesis rate",0.985624821073318,18.1280789285714,28.058943749533,27.8425843457543,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
759,"Brassica napus","net photosynthesis rate",0.96980884787103,21.848276,25.8369797478869,25.0040176247991,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
760,"Erigeron annuus","net photosynthesis rate",0.959340746163686,15.5933278214286,22.9670037898636,22.7506443860849,"terrestrial","Illinois, USA","leaf"
761,"Erigeron annuus","net photosynthesis rate",0.92430281628175,17.3413172666667,20.8053092071387,19.9723470840509,"terrestrial","Illinois, USA","leaf"
762,"Erigeron annuus","net photosynthesis rate",0.968184870410049,13.087425312,14.9563884246186,13.394140074355,"terrestrial","Illinois, USA","leaf"
763,"Capsella bursa-pastori","net photosynthesis rate",0.971041758865421,16.834325915,24.9430798656838,25.2608460324032,"terrestrial","Illinois, USA","leaf"
764,"Capsella bursa-pastori","net photosynthesis rate",0.964751464679676,13.7916060633333,22.9882455680253,22.1552834449375,"terrestrial","Illinois, USA","leaf"
765,"Capsella bursa-pastori","net photosynthesis rate",0.989838905775003,12.6705612,8.3904868113354,6.82823846107181,"terrestrial","Illinois, USA","leaf"
766,"Erigeron canadensis","net photosynthesis rate",0.890028344915691,6.77885335714285,31.7931501168468,31.576790713068,"terrestrial","Illinois, USA","leaf"
767,"Erigeron canadensis","net photosynthesis rate",0.936112780684446,11.3496578,16.6491986218066,15.8162364987188,"terrestrial","Illinois, USA","leaf"
768,"Erigeron canadensis","net photosynthesis rate",0.915782089621742,17.7643747142857,21.8847941324852,21.6684347287065,"terrestrial","Illinois, USA","leaf"
769,"Erigeron canadensis","net photosynthesis rate",0.882264314310926,17.6534938,18.6153258863888,17.0530775361252,"terrestrial","Illinois, USA","leaf"
770,"Lactuca scariola","net photosynthesis rate",0.898652364454597,11.7156997571429,33.0374670449793,32.8211076412005,"terrestrial","Illinois, USA","leaf"
771,"Lactuca scariola","net photosynthesis rate",0.990864161841943,15.0904543333333,11.1010663851996,10.2681042621118,"terrestrial","Illinois, USA","leaf"
772,"Lactuca scariola","net photosynthesis rate",0.932418460123043,16.122177,13.5199953882308,12.687033265143,"terrestrial","Illinois, USA","leaf"
773,"Lactuca scariola","net photosynthesis rate",0.891160697343483,15.101271,18.2844634486228,16.7222150983592,"terrestrial","Illinois, USA","leaf"
774,"Triticum aestivum (cv. Avalon)","net photosynthesis rate",0.949635561839541,7.28666233333334,22.6408396051024,21.8078774820146,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
775,"Triticum aestivum (cv. Avalon)","net photosynthesis rate",0.999119380700618,16.7849045,-9.47761912736821,-10.310581250456,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
776,"Triticum aestivum (cv. Highbury)","net photosynthesis rate",0.975353338635796,12.6915751666667,5.69738935445182,4.86442723136404,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
777,"Triticum aestivum (cv. Highbury)","net photosynthesis rate",0.970962454681479,18.5619183333333,16.3998714418384,15.5669093187507,"terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf"
778,"Triticum aestivum","net photosynthesis rate",0.916436111168079,16.01800275,36.0929557110716,36.4107218777909,"terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf"
779,"Triticum aestivum","net photosynthesis rate",0.90928336994389,17.1132086875,43.3820817710366,43.6998479377559,"terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf"
780,"Triticum aestivum","net photosynthesis rate",0.978071022561083,11.692483925,25.5766049933639,25.8943711600832,"terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf"
781,"Phaseolus vulgaris","net photosynthesis rate",0.909680713036849,12.722886625,24.3284228819425,24.6461890486618,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
782,"Phaseolus vulgaris","net photosynthesis rate",0.761280019927945,6.97126423,28.817227304608,30.0275676765842,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
783,"Phaseolus vulgaris","net photosynthesis rate",0.871296496713082,15.9403301,36.5484630406845,37.7588034126607,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
784,"Phaseolus vulgaris","net photosynthesis rate",0.938705949328892,9.6117277875,18.0361058595805,18.3538720262998,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
785,"Phaseolus vulgaris","net photosynthesis rate",0.995081939389644,11.6426511916667,4.89499417954963,6.83462077870164,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
786,"Phaseolus vulgaris","net photosynthesis rate",0.873694960866534,7.74954160909091,27.9771662477979,29.5687473389913,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
787,"Phaseolus vulgaris","net photosynthesis rate",0.982145815612056,15.5595856,19.6787095383208,20.889049910297,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
788,"Phaseolus vulgaris","net photosynthesis rate",0.857000072150071,11.1504870555556,20.8326028626741,21.6215011720189,"terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf"
789,"Hordeum vulgate","net photosynthesis rate",0.986548800273865,16.1545893333333,22.5359277740155,21.7029656509277,"terrestrial","High Wycombe, Buckinghamshire, UK","leaf"
790,"Hordeum vulgate","net photosynthesis rate",0.928850477602995,16.03864725,30.6839575316713,29.8509954085835,"terrestrial","High Wycombe, Buckinghamshire, UK","leaf"
791,"Hordeum vulgate","net photosynthesis rate",0.896566934957998,14.66666675,30.7153731546472,29.8824110315594,"terrestrial","High Wycombe, Buckinghamshire, UK","leaf"
792,"Hordeum vulgate","net photosynthesis rate",0.905751818143529,12.7922705,25.9349762126087,25.1020140895209,"terrestrial","High Wycombe, Buckinghamshire, UK","leaf"
793,"Picea sitchensis","net photosynthesis rate",0.939375293821478,5.39935664285714,23.7888839793241,23.5725245755454,"terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling"
794,"Picea sitchensis","net photosynthesis rate",0.973185731791929,8.68399875714286,24.3448532730024,24.1284938692236,"terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling"
795,"Picea sitchensis","net photosynthesis rate",0.953044529979066,8.32618572857143,29.7023389993192,29.4859795955405,"terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling"
796,"Muhlenbergia montana","net photosynthesis rate",0.992054451404218,21.07988165,30.4675012839292,31.6778416559054,"terrestrial","Kenosha Pass, Colorado, USA","leaf"
797,"Muhlenbergia montana","net photosynthesis rate",0.979109848757892,23.53920125,50.4076637392976,52.3472903384496,"terrestrial","Kenosha Pass, Colorado, USA","leaf"
798,"Muhlenbergia montana","net photosynthesis rate",0.989737882221429,16.2219401111111,23.5159004691767,24.3047987785216,"terrestrial","Kenosha Pass, Colorado, USA","leaf"
799,"Spinacia oleracea","respiration rate",0.993097491351396,1.16020135818182,-26.1933718475726,-24.6017907563792,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf"
800,"Spinacia oleracea","respiration rate",0.989056621982917,2.18092982090909,-4.8985296146599,-3.30694852346642,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (mature)"
801,"Spinacia oleracea","respiration rate",0.993782530931933,2.03257327272727,-13.4218900518965,-11.830308960703,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (young)"
802,"Spinacia oleracea","respiration rate",0.997020016041069,1.96594606909091,-22.7094739547585,-21.117892863565,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (new)"
803,"Spinacia oleracea","respiration rate",0.992458104583211,2.16049749636364,-9.8776659478024,-8.28608485660892,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf"
804,"Spinacia oleracea","net photosynthesis rate",0.901979233485486,14.2795633636364,35.5001572986307,37.0917383898242,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf"
805,"Spinacia oleracea","net photosynthesis rate",0.984380586948794,16.2683720909091,20.0432145849859,21.6347956761794,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (mature)"
806,"Spinacia oleracea","net photosynthesis rate",0.974991175232297,15.8056614545455,24.3384774030178,25.9300584942113,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (young)"
807,"Spinacia oleracea","net photosynthesis rate",0.989809367194586,15.5171475909091,14.6557374266559,16.2473185178494,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (new)"
808,"Spinacia oleracea","net photosynthesis rate",0.990557757339756,13.3183079363636,14.5669749333515,16.158556024545,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf"
809,"Spinacia oleracea","net photosynthesis rate",0.968993643429648,20.3072218636364,36.6934473741554,38.2850284653489,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf"
810,"Spinacia oleracea","net photosynthesis rate",0.939409872688858,28.9035387272727,52.7133627104533,54.3049438016468,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (mature)"
811,"Spinacia oleracea","net photosynthesis rate",0.912572168904561,29.2448539090909,54.8337711311446,56.4253522223381,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (young)"
812,"Spinacia oleracea","net photosynthesis rate",0.944665816287411,29.5178446363636,49.6450969494855,51.236678040679,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf (new)"
813,"Spinacia oleracea","net photosynthesis rate",0.897876739917297,28.5572770909091,54.2186189299639,55.8102000211574,"terrestrial","Osaka University, Toyonaka, Osaka, Japan","leaf"
814,"Chrysanthemum morifolium","net photosynthesis rate",0.926183493408773,11.2327878588235,52.6974014168588,56.0302547930836,"terrestrial","Madison, Wisconsin, USA","shoot"
815,"Chrysanthemum morifolium","net photosynthesis rate",0.883958856606668,7.03625729333333,33.9314691925863,36.7636699969951,"terrestrial","Madison, Wisconsin, USA","shoot"
816,"Chrysanthemum morifolium","net photosynthesis rate",0.926374799050579,18.2688726470588,62.13981474441,65.4726681206348,"terrestrial","Madison, Wisconsin, USA","shoot"
817,"Chrysanthemum morifolium","net photosynthesis rate",0.969879120483647,20.7898549411765,41.5293864142155,44.8622397904403,"terrestrial","Madison, Wisconsin, USA","shoot"
818,"Carex aquatilis (muskeg)","net photosynthesis rate",0.947551418864623,14.005035125,23.8861540409949,24.2039202077143,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
819,"Carex aquatilis (muskeg)","net photosynthesis rate",0.972396212550846,13.8358309555556,28.4725348422955,29.2614331516404,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
820,"Carex aquatilis (hot spring)","net photosynthesis rate",0.855275936710535,12.5198200625,33.3899841435281,33.7077503102475,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
821,"Carex aquatilis (hot spring)","net photosynthesis rate",0.923191165184192,11.9651343666667,29.9549688340793,30.7438671434242,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
822,"Carex aquatilis (alpine)","net photosynthesis rate",0.933072212847809,10.5681976625,25.0173386061722,25.3351047728915,"terrestrial","Boulder, Colorado, USA","leaf"
823,"Carex aquatilis (alpine)","net photosynthesis rate",0.896682639217341,8.87067875,19.9123464779726,20.230112644692,"terrestrial","Boulder, Colorado, USA","leaf"
824,"Carex aquatilis (subalpine)","net photosynthesis rate",0.983417620480373,12.372419125,19.6758533938511,19.9936195605705,"terrestrial","Boulder, Colorado, USA","leaf"
825,"Carex aquatilis (subalpine)","net photosynthesis rate",0.973981685138418,8.45906866666667,18.2726591424529,19.0615574517978,"terrestrial","Boulder, Colorado, USA","leaf"
826,"Carex aquatilis (muskeg)","net photosynthesis rate",0.965391946487167,21.751152,26.5770730449029,26.3607136411242,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
827,"Carex aquatilis (muskeg)","net photosynthesis rate",0.925646704343363,18.9820788888889,44.6039815150047,45.3928798243496,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
828,"Carex aquatilis (hot spring)","net photosynthesis rate",0.970417903895752,17.967077,26.915305162967,27.2330713296864,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
829,"Carex aquatilis (hot spring)","net photosynthesis rate",0.991257521097454,16.8093440875,16.2740808370891,16.5918470038085,"terrestrial","Circle Hot Springs, Alaska, USA","leaf"
